"row","title","album","year","release_date","country","release_type","disc_number","track_number","format","length_ms","release_group","release_group_year","artist_credit","release_mbid"
"506","Bridge Over Troubled Water","Introducing Richard Clayderman","1985","1985","GB","Album","1","16","CD","189826","Introducing Richard Clayderman","1985","Richard Clayderman","100545af-60bf-4dfc-8297-2b931adedbde"
"507","Liebestraum","Introducing Richard Clayderman","1985","1985","GB","Album","1","17","CD","192666","Introducing Richard Clayderman","1985","Richard Clayderman","100545af-60bf-4dfc-8297-2b931adedbde"
"508","Für Elise","Introducing Richard Clayderman","1985","1985","GB","Album","1","18","CD","149333","Introducing Richard Clayderman","1985","Richard Clayderman","100545af-60bf-4dfc-8297-2b931adedbde"
"509","Moonlight Sonata","Introducing Richard Clayderman","1985","1985","GB","Album","1","19","CD","197333","Introducing Richard Clayderman","1985","Richard Clayderman","100545af-60bf-4dfc-8297-2b931adedbde"
"510","Ave Maria","Introducing Richard Clayderman","1985","1985","GB","Album","1","20","CD","169173","Introducing Richard Clayderman","1985","Richard Clayderman","100545af-60bf-4dfc-8297-2b931adedbde"
"511","Murmurs","Introducing Richard Clayderman","1985","1985","GB","Album","1","21","CD","162093","Introducing Richard Clayderman","1985","Richard Clayderman","100545af-60bf-4dfc-8297-2b931adedbde"
"512","Ballade Pour Adeline","Ballade pour Adeline","1986","1986","BE","Album","1","1","CD","155000","Ballade pour Adeline","1986","Richard Clayderman","00cee0ba-2a1a-45c7-be38-1cac37c99872"
"513","Secret of My Love, pt. 1","Ballade pour Adeline","1986","1986","BE","Album","1","2","CD","176000","Ballade pour Adeline","1986","Richard Clayderman","00cee0ba-2a1a-45c7-be38-1cac37c99872"
"514","L'enfant et la mer","Ballade pour Adeline","1986","1986","BE","Album","1","3","CD","215000","Ballade pour Adeline","1986","Richard Clayderman","00cee0ba-2a1a-45c7-be38-1cac37c99872"
"515","Moon River","Ballade pour Adeline","1986","1986","BE","Album","1","4","CD","192000","Ballade pour Adeline","1986","Richard Clayderman","00cee0ba-2a1a-45c7-be38-1cac37c99872"
"516","Black Deal","Ballade pour Adeline","1986","1986","BE","Album","1","5","CD","180000","Ballade pour Adeline","1986","Richard Clayderman","00cee0ba-2a1a-45c7-be38-1cac37c99872"
"517","Lyphard Melodie","Ballade pour Adeline","1986","1986","BE","Album","1","6","CD","280000","Ballade pour Adeline","1986","Richard Clayderman","00cee0ba-2a1a-45c7-be38-1cac37c99872"
"518","Für Elise","Ballade pour Adeline","1986","1986","BE","Album","1","7","CD","144000","Ballade pour Adeline","1986","Ludwig van Beethoven","00cee0ba-2a1a-45c7-be38-1cac37c99872"
"519","Romantica Serenade","Ballade pour Adeline","1986","1986","BE","Album","1","8","CD","202000","Ballade pour Adeline","1986","Richard Clayderman","00cee0ba-2a1a-45c7-be38-1cac37c99872"
"520","Don't Cry for Me Argentina","Ballade pour Adeline","1986","1986","BE","Album","1","9","CD","191000","Ballade pour Adeline","1986","Richard Clayderman","00cee0ba-2a1a-45c7-be38-1cac37c99872"
"521","Bridge Over Troubled Water","Ballade pour Adeline","1986","1986","BE","Album","1","10","CD","183000","Ballade pour Adeline","1986","Richard Clayderman","00cee0ba-2a1a-45c7-be38-1cac37c99872"
"522","Yesterday","Ballade pour Adeline","1986","1986","BE","Album","1","11","CD","142000","Ballade pour Adeline","1986","Richard Clayderman","00cee0ba-2a1a-45c7-be38-1cac37c99872"
"523","Exodus","Ballade pour Adeline","1986","1986","BE","Album","1","12","CD","178000","Ballade pour Adeline","1986","Richard Clayderman","00cee0ba-2a1a-45c7-be38-1cac37c99872"
"524","Theme From ""Love Story""","Ballade pour Adeline","1986","1986","BE","Album","1","13","CD","180000","Ballade pour Adeline","1986","Richard Clayderman","00cee0ba-2a1a-45c7-be38-1cac37c99872"
"525","La Milliere","Ballade pour Adeline","1986","1986","BE","Album","1","14","CD","228000","Ballade pour Adeline","1986","Richard Clayderman","00cee0ba-2a1a-45c7-be38-1cac37c99872"
"526","Lys River","Ballade pour Adeline","1986","1986","BE","Album","1","15","CD","272000","Ballade pour Adeline","1986","Richard Clayderman","00cee0ba-2a1a-45c7-be38-1cac37c99872"
"527","Secret of My Love, pt. 2","Ballade pour Adeline","1986","1986","BE","Album","1","16","CD","192000","Ballade pour Adeline","1986","Richard Clayderman","00cee0ba-2a1a-45c7-be38-1cac37c99872"
"528","Piano Concerto N° 1 In B Flat Minor Op.23","Concerto","1986","1986","FR","","1","1","CD","237426","Concerto","1986","Richard Clayderman","8d3571f0-25e9-4ccd-918f-d6c14bb5ce95"
"529","Warsaw Concerto","Concerto","1986","1986","AU","Album","1","1","CD","231426","Concerto","1986","Richard Addinsell","fad64cbb-36a9-468e-ac5e-d6204a42fa52"
"530","Elvira Madigan Piano Concerto N° 21 In C Major","Concerto","1986","1986","FR","","1","2","CD","202373","Concerto","1986","Richard Clayderman","8d3571f0-25e9-4ccd-918f-d6c14bb5ce95"
"531","Piano Concerto No. 1 in B Flat Minor","Concerto","1986","1986","AU","Album","1","2","CD","239066","Concerto","1986","Pyotr Ilyich Tchaikovsky","fad64cbb-36a9-468e-ac5e-d6204a42fa52"
"532","18th Variation on a Theme of Paganini","Concerto","1986","1986","AU","Album","1","3","CD","198106","Concerto","1986","Sergei Rachmaninoff","fad64cbb-36a9-468e-ac5e-d6204a42fa52"
"533","Cornish Rhapsody","Concerto","1986","1986","FR","","1","3","CD","325933","Concerto","1986","Richard Clayderman","8d3571f0-25e9-4ccd-918f-d6c14bb5ce95"
"534","Gymnopedie 1","Concerto","1986","1986","AU","Album","1","4","CD","191426","Concerto","1986","Erik Satie","fad64cbb-36a9-468e-ac5e-d6204a42fa52"
"535","Liebestraum (Nocturne N° 3)","Concerto","1986","1986","FR","","1","4","CD","368000","Concerto","1986","Richard Clayderman","8d3571f0-25e9-4ccd-918f-d6c14bb5ce95"
"536","Concerto in A Minor","Concerto","1986","1986","AU","Album","1","5","CD","244933","Concerto","1986","Edvard Grieg","fad64cbb-36a9-468e-ac5e-d6204a42fa52"
"537","Concerto N° 2 Op.18","Concerto","1986","1986","FR","","1","5","CD","185733","Concerto","1986","Richard Clayderman","8d3571f0-25e9-4ccd-918f-d6c14bb5ce95"
"538","Dream of Olwen","Concerto","1986","1986","AU","Album","1","6","CD","256173","Concerto","1986","Charles Williams","fad64cbb-36a9-468e-ac5e-d6204a42fa52"
"539","La Pathétique (Sonata - Adagio Cantabile)","Concerto","1986","1986","FR","","1","6","CD","250026","Concerto","1986","Richard Clayderman","8d3571f0-25e9-4ccd-918f-d6c14bb5ce95"
"540","Dream Of Olwen","Concerto","1986","1986","FR","","1","7","CD","253733","Concerto","1986","Richard Clayderman","8d3571f0-25e9-4ccd-918f-d6c14bb5ce95"
"541","Piano Concerto No. 2","Concerto","1986","1986","AU","Album","1","7","CD","188293","Concerto","1986","Sergei Rachmaninoff","fad64cbb-36a9-468e-ac5e-d6204a42fa52"
"542","Cornish Rhapsody","Concerto","1986","1986","AU","Album","1","8","CD","328066","Concerto","1986","Hubert Bath","fad64cbb-36a9-468e-ac5e-d6204a42fa52"
"543","Fur Elise ""Lettre A Elise""","Concerto","1986","1986","FR","","1","8","CD","255333","Concerto","1986","Richard Clayderman","8d3571f0-25e9-4ccd-918f-d6c14bb5ce95"
"544","Arabesque","Concerto","1986","1986","FR","","1","9","CD","248800","Concerto","1986","Richard Clayderman","8d3571f0-25e9-4ccd-918f-d6c14bb5ce95"
"545","Piano Concerto No. 21 in C Major","Concerto","1986","1986","AU","Album","1","9","CD","203866","Concerto","1986","Wolfgang Amadeus Mozart","fad64cbb-36a9-468e-ac5e-d6204a42fa52"
"546","Nocturne, Op. 9, No. 2 in E Flat Major","Concerto","1986","1986","AU","Album","1","10","CD","261933","Concerto","1986","Fryderyk Chopin","fad64cbb-36a9-468e-ac5e-d6204a42fa52"
"547","Warsaw Concerto ""Le Concerto De Varsovie""","Concerto","1986","1986","FR","","1","10","CD","228800","Concerto","1986","Richard Clayderman","8d3571f0-25e9-4ccd-918f-d6c14bb5ce95"
"548","Badinerie","Concerto","1986","1986","AU","Album","1","11","CD","218973","Concerto","1986","Johann Sebastian Bach","fad64cbb-36a9-468e-ac5e-d6204a42fa52"
"549","Moonlight Sonata ""Sonate Au Clair De Lune""","Concerto","1986","1986","FR","","1","11","CD","278933","Concerto","1986","Richard Clayderman","8d3571f0-25e9-4ccd-918f-d6c14bb5ce95"
"550","Elisabethan Serenade","Concerto","1986","1986","AU","Album","1","12","CD","116266","Concerto","1986","Ronald Binge","fad64cbb-36a9-468e-ac5e-d6204a42fa52"
"551","Rhapsody In Blue","Concerto","1986","1986","FR","","1","12","CD","303600","Concerto","1986","Richard Clayderman","8d3571f0-25e9-4ccd-918f-d6c14bb5ce95"
"552","Clair De Lune","Concerto","1986","1986","FR","","1","13","CD","292106","Concerto","1986","Richard Clayderman","8d3571f0-25e9-4ccd-918f-d6c14bb5ce95"
"553","Concerto In A Minor Op.16","Concerto","1986","1986","FR","","1","14","CD","242293","Concerto","1986","Richard Clayderman","8d3571f0-25e9-4ccd-918f-d6c14bb5ce95"
"554","Nocturne (Op.9 N° 2 In E Flat Major)","Concerto","1986","1986","FR","","1","15","CD","259973","Concerto","1986","Richard Clayderman","8d3571f0-25e9-4ccd-918f-d6c14bb5ce95"
"555","18th Variation Op.43","Concerto","1986","1986","FR","","1","16","CD","197266","Concerto","1986","Richard Clayderman","8d3571f0-25e9-4ccd-918f-d6c14bb5ce95"
"556","Gymnopedie 1","Concerto","1986","1986","FR","","1","17","CD","188600","Concerto","1986","Richard Clayderman","8d3571f0-25e9-4ccd-918f-d6c14bb5ce95"
"557","All the Things You Are, Are Mine","Hollywood & Broadway","1986","1986","BR","Album","1","B2","12"" Vinyl","187000","Hollywood & Broadway","1986","Richard Clayderman","a32eb75f-5e48-4472-ac28-4ab8d50d2bc5"
"558","Bewitched","Hollywood & Broadway","1986","1986","BR","Album","1","A1","12"" Vinyl","214000","Hollywood & Broadway","1986","Richard Clayderman","a32eb75f-5e48-4472-ac28-4ab8d50d2bc5"
"559","Embraceable You","Hollywood & Broadway","1986","1986","BR","Album","1","A2","12"" Vinyl","151000","Hollywood & Broadway","1986","Richard Clayderman","a32eb75f-5e48-4472-ac28-4ab8d50d2bc5"
"560","If I Loved You","Hollywood & Broadway","1986","1986","BR","Album","1","B5","12"" Vinyl","147000","Hollywood & Broadway","1986","Richard Clayderman","a32eb75f-5e48-4472-ac28-4ab8d50d2bc5"
"561","I've Grown Accustomed to Her Face","Hollywood & Broadway","1986","1986","BR","Album","1","B3","12"" Vinyl","203000","Hollywood & Broadway","1986","Richard Clayderman","a32eb75f-5e48-4472-ac28-4ab8d50d2bc5"
"562","Long Ago & Far Away","Hollywood & Broadway","1986","1986","BR","Album","1","A3","12"" Vinyl","196000","Hollywood & Broadway","1986","Richard Clayderman","a32eb75f-5e48-4472-ac28-4ab8d50d2bc5"
"563","Night and Day","Hollywood & Broadway","1986","1986","BR","Album","1","A4","12"" Vinyl","166000","Hollywood & Broadway","1986","Richard Clayderman","a32eb75f-5e48-4472-ac28-4ab8d50d2bc5"
"564","On the Street Where You Live","Hollywood & Broadway","1986","1986","BR","Album","1","B4","12"" Vinyl","148000","Hollywood & Broadway","1986","Richard Clayderman","a32eb75f-5e48-4472-ac28-4ab8d50d2bc5"
"565","People","Hollywood & Broadway","1986","1986","BR","Album","1","B1","12"" Vinyl","217000","Hollywood & Broadway","1986","Richard Clayderman","a32eb75f-5e48-4472-ac28-4ab8d50d2bc5"
"566","Smoke Gets in Your Eyes","Hollywood & Broadway","1986","1986","BR","Album","1","A6","12"" Vinyl","154000","Hollywood & Broadway","1986","Richard Clayderman","a32eb75f-5e48-4472-ac28-4ab8d50d2bc5"
"567","The Way You Look Tonight","Hollywood & Broadway","1986","1986","BR","Album","1","A5","12"" Vinyl","137000","Hollywood & Broadway","1986","Richard Clayderman","a32eb75f-5e48-4472-ac28-4ab8d50d2bc5"
"568","You'll Never Walk Alone","Hollywood & Broadway","1986","1986","BR","Album","1","B6","12"" Vinyl","177000","Hollywood & Broadway","1986","Richard Clayderman","a32eb75f-5e48-4472-ac28-4ab8d50d2bc5"
"569","Love me tender","Sweet Memories","1986","1986","","Album","1","1","CD","140693","Sweet Memories","1986","Richard Clayderman","d99c0a02-61cb-4731-bd24-cbdb09b755f2"
"570","Cavatina","Sweet Memories","1986","1986","","Album","1","2","CD","213106","Sweet Memories","1986","Richard Clayderman","d99c0a02-61cb-4731-bd24-cbdb09b755f2"
"571","When a man loves a woman","Sweet Memories","1986","1986","","Album","1","3","CD","166293","Sweet Memories","1986","Richard Clayderman","d99c0a02-61cb-4731-bd24-cbdb09b755f2"
"572","Hello","Sweet Memories","1986","1986","","Album","1","4","CD","186840","Sweet Memories","1986","Richard Clayderman","d99c0a02-61cb-4731-bd24-cbdb09b755f2"
"573","Up where we belong","Sweet Memories","1986","1986","","Album","1","5","CD","177493","Sweet Memories","1986","Richard Clayderman","d99c0a02-61cb-4731-bd24-cbdb09b755f2"
"574","I have a dream","Sweet Memories","1986","1986","","Album","1","6","CD","187306","Sweet Memories","1986","Richard Clayderman","d99c0a02-61cb-4731-bd24-cbdb09b755f2"
"575","My way","Sweet Memories","1986","1986","","Album","1","7","CD","229400","Sweet Memories","1986","Richard Clayderman","d99c0a02-61cb-4731-bd24-cbdb09b755f2"
"576","Feelings","Sweet Memories","1986","1986","","Album","1","8","CD","194866","Sweet Memories","1986","Richard Clayderman","d99c0a02-61cb-4731-bd24-cbdb09b755f2"
"577","Lara's theme","Sweet Memories","1986","1986","","Album","1","9","CD","153293","Sweet Memories","1986","Richard Clayderman","d99c0a02-61cb-4731-bd24-cbdb09b755f2"
"578","Greensleeves","Sweet Memories","1986","1986","","Album","1","10","CD","186066","Sweet Memories","1986","Richard Clayderman","d99c0a02-61cb-4731-bd24-cbdb09b755f2"
"579","Strangers in the night","Sweet Memories","1986","1986","","Album","1","11","CD","196906","Sweet Memories","1986","Richard Clayderman","d99c0a02-61cb-4731-bd24-cbdb09b755f2"
"580","Plaisir d'amour","Sweet Memories","1986","1986","","Album","1","12","CD","159160","Sweet Memories","1986","Richard Clayderman","d99c0a02-61cb-4731-bd24-cbdb09b755f2"
"581","Michelle","Sweet Memories","1986","1986","","Album","1","13","CD","209973","Sweet Memories","1986","Richard Clayderman","d99c0a02-61cb-4731-bd24-cbdb09b755f2"
"582","Nostalgy","Sweet Memories","1986","1986","","Album","1","14","CD","175266","Sweet Memories","1986","Richard Clayderman","d99c0a02-61cb-4731-bd24-cbdb09b755f2"
"583","Dolannes melody","Sweet Memories","1986","1986","","Album","1","15","CD","203226","Sweet Memories","1986","Richard Clayderman","d99c0a02-61cb-4731-bd24-cbdb09b755f2"
"584","Blue eyes","Sweet Memories","1986","1986","","Album","1","16","CD","185040","Sweet Memories","1986","Richard Clayderman","d99c0a02-61cb-4731-bd24-cbdb09b755f2"
"585","Ballade pour Adeline","Ballade pour Adeline","1987","1987","DE","Album","1","1","CD","157000","Ballade pour Adeline","1987","Richard Clayderman","eb6e504c-9d48-4246-8438-3497db2ed0a9"
"586","Fleurs savages","Ballade pour Adeline","1987","1987","DE","Album","1","2","CD","177000","Ballade pour Adeline","1987","Richard Clayderman","eb6e504c-9d48-4246-8438-3497db2ed0a9"
"587","Liebestraum","Ballade pour Adeline","1987","1987","DE","Album","1","3","CD","190000","Ballade pour Adeline","1987","Richard Clayderman","eb6e504c-9d48-4246-8438-3497db2ed0a9"
"588","Romantica Serenade","Ballade pour Adeline","1987","1987","DE","Album","1","4","CD","206000","Ballade pour Adeline","1987","Richard Clayderman","eb6e504c-9d48-4246-8438-3497db2ed0a9"
"589","Au bord de la reviere","Ballade pour Adeline","1987","1987","DE","Album","1","5","CD","236000","Ballade pour Adeline","1987","Richard Clayderman","eb6e504c-9d48-4246-8438-3497db2ed0a9"
"590","Dolannes Melodie","Ballade pour Adeline","1987","1987","DE","Album","1","6","CD","204000","Ballade pour Adeline","1987","Richard Clayderman","eb6e504c-9d48-4246-8438-3497db2ed0a9"
"591","Für Elise","Ballade pour Adeline","1987","1987","DE","Album","1","7","CD","146000","Ballade pour Adeline","1987","Richard Clayderman","eb6e504c-9d48-4246-8438-3497db2ed0a9"
"592","Lyphard Melodie","Ballade pour Adeline","1987","1987","DE","Album","1","8","CD","280000","Ballade pour Adeline","1987","Richard Clayderman","eb6e504c-9d48-4246-8438-3497db2ed0a9"
"593","Memories of My Youth","Ballade pour Adeline","1987","1987","DE","Album","1","9","CD","169000","Ballade pour Adeline","1987","Richard Clayderman","eb6e504c-9d48-4246-8438-3497db2ed0a9"
"594","Letter to My Mother","Ballade pour Adeline","1987","1987","DE","Album","1","10","CD","164000","Ballade pour Adeline","1987","Richard Clayderman","eb6e504c-9d48-4246-8438-3497db2ed0a9"
"595","Nostalgy","Ballade pour Adeline","1987","1987","DE","Album","1","11","CD","175000","Ballade pour Adeline","1987","Richard Clayderman","eb6e504c-9d48-4246-8438-3497db2ed0a9"
"596","Moon River","Ballade pour Adeline","1987","1987","DE","Album","1","12","CD","190000","Ballade pour Adeline","1987","Richard Clayderman","eb6e504c-9d48-4246-8438-3497db2ed0a9"
"597","Always There / Anyone Can Fall in Love","Songs of love","1987","1987","GB","Album","1","1","CD","","Songs of love","1987","Richard Clayderman","cf548e5b-d597-4277-adc3-e72cc3b42aba"
"598","Nikita","Songs of love","1987","1987","GB","Album","1","2","CD","","Songs of love","1987","Richard Clayderman","cf548e5b-d597-4277-adc3-e72cc3b42aba"
"599","Do You Know Where You’re Going To","Songs of love","1987","1987","GB","Album","1","3","CD","","Songs of love","1987","Richard Clayderman","cf548e5b-d597-4277-adc3-e72cc3b42aba"
"600","The Lady in Red / Take My Breath Away","Songs of love","1987","1987","GB","Album","1","4","CD","","Songs of love","1987","Richard Clayderman","cf548e5b-d597-4277-adc3-e72cc3b42aba"
"601","You Are My World","Songs of love","1987","1987","GB","Album","1","5","CD","","Songs of love","1987","Richard Clayderman","cf548e5b-d597-4277-adc3-e72cc3b42aba"
"602","We Are the World","Songs of love","1987","1987","GB","Album","1","6","CD","","Songs of love","1987","Richard Clayderman","cf548e5b-d597-4277-adc3-e72cc3b42aba"
"603","Theme from “The Bretts”","Songs of love","1987","1987","GB","Album","1","7","CD","","Songs of love","1987","Richard Clayderman","cf548e5b-d597-4277-adc3-e72cc3b42aba"
"604","I Know Him So Well","Songs of love","1987","1987","GB","Album","1","8","CD","","Songs of love","1987","Richard Clayderman","cf548e5b-d597-4277-adc3-e72cc3b42aba"
"605","Eleana","Songs of love","1987","1987","GB","Album","1","9","CD","","Songs of love","1987","Richard Clayderman","cf548e5b-d597-4277-adc3-e72cc3b42aba"
